-0.000000,-0.000001,-0.000002,-0.000002,-0.000003,-0.000004,-0.000005,-0.000005,-0.000006,-0.000007,-0.000007,-0.000008,-0.000008,-0.000008,-0.000007,-0.000006,-0.000004,-0.000001,0.000003,0.000010,0.000020,0.000034,0.000054,0.000082,0.000121,0.000175,0.000250,0.000351,0.000488,0.000670,0.000906,0.001204,0.001564,0.001970,0.002388,0.002757,0.003001,0.003053,0.002878,0.002495,0.001971,0.001389,0.000826,0.000329,-0.000079,-0.000396,-0.000631,-0.000797,-0.000911,-0.000983,-0.001024,-0.001044,-0.001049,-0.001042,-0.001028,-0.001009,-0.000988,-0.000964,-0.000939,-0.000914,-0.000889,-0.000865,-0.000841,-0.000817,-0.000795,-0.000773,-0.000752,-0.000731,-0.000711,-0.000692,-0.000674,-0.000657,-0.000640,-0.000623,-0.000608,-0.000592,-0.000578,-0.000564,-0.000550,-0.000537,-0.000524,-0.000512,-0.000500,-0.000489,-0.000478,-0.000467,-0.000457,-0.000447,-0.000437,-0.000427,-0.000418,-0.000409,-0.000401,-0.000393,-0.000384,-0.000377,-0.000369,-0.000361,-0.000354,-0.000346,-0.000339,-0.000331,-0.000323,-0.000315,-0.000306,-0.000296,-0.000284,-0.000270,-0.000253,-0.000231,-0.000203,-0.000167,-0.000119,-0.000057,0.000023,0.000125,0.000250,0.000396,0.000558,0.000722,0.000871,0.000982,0.001039,0.001035,0.000975,0.000874,0.000751,0.000622,0.000501,0.000394,0.000305,0.000232,0.000176,0.000132,0.000099,0.000075,0.000057,0.000045,0.000036,0.000032
-0.000000,-0.000001,-0.000001,-0.000002,-0.000003,-0.000003,-0.000004,-0.000005,-0.000005,-0.000006,-0.000007,-0.000007,-0.000008,-0.000008,-0.000008,-0.000008,-0.000008,-0.000007,-0.000005,-0.000003,0.000002,0.000008,0.000017,0.000030,0.000049,0.000075,0.000112,0.000163,0.000233,0.000328,0.000458,0.000630,0.000854,0.001137,0.001480,0.001868,0.002268,0.002623,0.002862,0.002918,0.002758,0.002400,0.001905,0.001354,0.000818,0.000344,-0.000047,-0.000352,-0.000579,-0.000741,-0.000852,-0.000924,-0.000966,-0.000988,-0.000994,-0.000990,-0.000978,-0.000962,-0.000943,-0.000921,-0.000899,-0.000876,-0.000853,-0.000830,-0.000808,-0.000787,-0.000766,-0.000745,-0.000725,-0.000706,-0.000688,-0.000670,-0.000653,-0.000636,-0.000620,-0.000605,-0.000590,-0.000576,-0.000562,-0.000549,-0.000536,-0.000523,-0.000511,-0.000500,-0.000488,-0.000477,-0.000467,-0.000457,-0.000447,-0.000437,-0.000428,-0.000419,-0.000410,-0.000402,-0.000394,-0.000386,-0.000378,-0.000370,-0.000363,-0.000355,-0.000348,-0.000341,-0.000334,-0.000326,-0.000319,-0.000311,-0.000302,-0.000292,-0.000281,-0.000267,-0.000251,-0.000230,-0.000202,-0.000167,-0.000120,-0.000060,0.000019,0.000118,0.000240,0.000383,0.000542,0.000704,0.000851,0.000962,0.001020,0.001018,0.000962,0.000864,0.000743,0.000617,0.000497,0.000392,0.000304,0.000233,0.000178,0.000136,0.000104,0.000082,0.000067,0.000059
-0.000000,-0.000001,-0.000001,-0.000002,-0.000002,-0.000003,-0.000004,-0.000004,-0.000005,-0.000005,-0.000006,-0.000007,-0.000007,-0.000008,-0.000008,-0.000009,-0.000009,-0.000009,-0.000008,-0.000008,-0.000006,-0.000003,0.000000,0.000006,0.000015,0.000027,0.000045,0.000069,0.000104,0.000152,0.000218,0.000308,0.000431,0.000594,0.000808,0.001078,0.001404,0.001776,0.002160,0.002502,0.002734,0.002793,0.002647,0.002311,0.001843,0.001320,0.000809,0.000355,-0.000020,-0.000313,-0.000533,-0.000691,-0.000800,-0.000871,-0.000914,-0.000936,-0.000944,-0.000942,-0.000933,-0.000918,-0.000901,-0.000882,-0.000862,-0.000841,-0.000820,-0.000799,-0.000778,-0.000758,-0.000738,-0.000719,-0.000701,-0.000683,-0.000666,-0.000649,-0.000633,-0.000617,-0.000602,-0.000588,-0.000574,-0.000560,-0.000547,-0.000534,-0.000522,-0.000510,-0.000499,-0.000488,-0.000477,-0.000467,-0.000457,-0.000447,-0.000437,-0.000428,-0.000419,-0.000411,-0.000402,-0.000394,-0.000386,-0.000379,-0.000371,-0.000364,-0.000357,-0.000350,-0.000343,-0.000336,-0.000329,-0.000322,-0.000314,-0.000307,-0.000298,-0.000289,-0.000278,-0.000265,-0.000248,-0.000228,-0.000201,-0.000167,-0.000121,-0.000062,0.000014,0.000111,0.000231,0.000371,0.000527,0.000687,0.000832,0.000943,0.001002,0.001003,0.000949,0.000854,0.000736,0.000613,0.000496,0.000393,0.000308,0.000240,0.000187,0.000149,0.000123,0.000108
-0.000000,-0.000000,-0.000001,-0.000001,-0.000002,-0.000003,-0.000003,-0.000004,-0.000004,-0.000005,-0.000005,-0.000006,-0.000006,-0.000007,-0.000007,-0.000008,-0.000008,-0.000009,-0.000009,-0.000009,-0.000009,-0.000008,-0.000007,-0.000004,-0.000001,0.000005,0.000013,0.000024,0.000041,0.000064,0.000097,0.000142,0.000205,0.000290,0.000407,0.000562,0.000766,0.001024,0.001336,0.001692,0.002061,0.002391,0.002618,0.002679,0.002544,0.002228,0.001785,0.001286,0.000798,0.000364,0.000003,-0.000280,-0.000492,-0.000646,-0.000753,-0.000823,-0.000866,-0.000890,-0.000899,-0.000899,-0.000891,-0.000879,-0.000863,-0.000846,-0.000827,-0.000808,-0.000788,-0.000769,-0.000750,-0.000731,-0.000713,-0.000695,-0.000678,-0.000661,-0.000645,-0.000629,-0.000614,-0.000599,-0.000585,-0.000571,-0.000558,-0.000545,-0.000533,-0.000521,-0.000509,-0.000498,-0.000487,-0.000477,-0.000466,-0.000456,-0.000447,-0.000438,-0.000428,-0.000420,-0.000411,-0.000403,-0.000395,-0.000387,-0.000379,-0.000372,-0.000365,-0.000358,-0.000351,-0.000344,-0.000337,-0.000331,-0.000324,-0.000317,-0.000310,-0.000303,-0.000294,-0.000285,-0.000274,-0.000262,-0.000246,-0.000226,-0.000200,-0.000166,-0.000122,-0.000064,0.000010,0.000105,0.000222,0.000360,0.000514,0.000671,0.000815,0.000926,0.000986,0.000989,0.000939,0.000848,0.000734,0.000615,0.000503,0.000405,0.000325,0.000265,0.000222,0.000196
-0.000000,-0.000000,-0.000001,-0.000001,-0.000002,-0.000002,-0.000003,-0.000003,-0.000003,-0.000004,-0.000004,-0.000005,-0.000005,-0.000006,-0.000007,-0.000007,-0.000008,-0.000008,-0.000009,-0.000009,-0.000009,-0.000009,-0.000009,-0.000008,-0.000007,-0.000005,-0.000001,0.000004,0.000011,0.000022,0.000038,0.000060,0.000090,0.000133,0.000193,0.000275,0.000385,0.000534,0.000728,0.000975,0.001274,0.001616,0.001971,0.002290,0.002510,0.002574,0.002449,0.002151,0.001729,0.001254,0.000787,0.000370,0.000023,-0.000250,-0.000456,-0.000606,-0.000710,-0.000779,-0.000823,-0.000847,-0.000858,-0.000859,-0.000852,-0.000842,-0.000828,-0.000812,-0.000795,-0.000777,-0.000759,-0.000742,-0.000724,-0.000706,-0.000689,-0.000673,-0.000656,-0.000641,-0.000625,-0.000611,-0.000596,-0.000582,-0.000569,-0.000556,-0.000543,-0.000531,-0.000519,-0.000508,-0.000497,-0.000486,-0.000476,-0.000466,-0.000456,-0.000447,-0.000437,-0.000428,-0.000420,-0.000411,-0.000403,-0.000395,-0.000388,-0.000380,-0.000373,-0.000366,-0.000359,-0.000352,-0.000345,-0.000339,-0.000332,-0.000326,-0.000319,-0.000313,-0.000306,-0.000299,-0.000291,-0.000282,-0.000271,-0.000259,-0.000243,-0.000224,-0.000198,-0.000166,-0.000122,-0.000066,0.000007,0.000100,0.000215,0.000351,0.000502,0.000658,0.000801,0.000912,0.000975,0.000982,0.000937,0.000852,0.000746,0.000636,0.000535,0.000450,0.000387,0.000348
-0.000000,-0.000000,-0.000001,-0.000001,-0.000001,-0.000002,-0.000002,-0.000003,-0.000003,-0.000003,-0.000004,-0.000004,-0.000005,-0.000005,-0.000006,-0.000006,-0.000007,-0.000007,-0.000008,-0.000008,-0.000008,-0.000009,-0.000009,-0.000009,-0.000009,-0.000008,-0.000007,-0.000005,-0.000002,0.000003,0.000010,0.000020,0.000035,0.000056,0.000085,0.000126,0.000182,0.000260,0.000366,0.000508,0.000694,0.000930,0.001218,0.001546,0.001888,0.002197,0.002412,0.002476,0.002361,0.002078,0.001676,0.001222,0.000774,0.000374,0.000040,-0.000224,-0.000424,-0.000569,-0.000671,-0.000740,-0.000783,-0.000808,-0.000820,-0.000822,-0.000817,-0.000808,-0.000795,-0.000781,-0.000765,-0.000749,-0.000732,-0.000716,-0.000699,-0.000683,-0.000667,-0.000651,-0.000636,-0.000621,-0.000607,-0.000593,-0.000580,-0.000566,-0.000554,-0.000541,-0.000529,-0.000518,-0.000507,-0.000496,-0.000485,-0.000475,-0.000465,-0.000456,-0.000446,-0.000437,-0.000428,-0.000420,-0.000412,-0.000403,-0.000396,-0.000388,-0.000381,-0.000373,-0.000366,-0.000360,-0.000353,-0.000346,-0.000340,-0.000334,-0.000327,-0.000321,-0.000315,-0.000308,-0.000302,-0.000295,-0.000287,-0.000278,-0.000268,-0.000256,-0.000241,-0.000221,-0.000197,-0.000164,-0.000122,-0.000066,0.000006,0.000098,0.000211,0.000345,0.000495,0.000651,0.000796,0.000911,0.000980,0.000995,0.000961,0.000892,0.000804,0.000717,0.000643,0.000593
-0.000000,-0.000000,-0.000001,-0.000001,-0.000001,-0.000002,-0.000002,-0.000002,-0.000003,-0.000003,-0.000003,-0.000004,-0.000004,-0.000004,-0.000005,-0.000005,-0.000006,-0.000006,-0.000007,-0.000007,-0.000008,-0.000008,-0.000008,-0.000009,-0.000009,-0.000009,-0.000009,-0.000008,-0.000007,-0.000005,-0.000002,0.000002,0.000009,0.000018,0.000032,0.000052,0.000080,0.000119,0.000173,0.000247,0.000349,0.000484,0.000663,0.000890,0.001166,0.001482,0.001812,0.002111,0.002320,0.002386,0.002278,0.002010,0.001627,0.001191,0.000762,0.000376,0.000054,-0.000201,-0.000395,-0.000537,-0.000636,-0.000704,-0.000747,-0.000772,-0.000785,-0.000788,-0.000784,-0.000776,-0.000765,-0.000752,-0.000738,-0.000723,-0.000707,-0.000692,-0.000676,-0.000661,-0.000646,-0.000631,-0.000617,-0.000603,-0.000590,-0.000576,-0.000564,-0.000551,-0.000539,-0.000527,-0.000516,-0.000505,-0.000495,-0.000484,-0.000474,-0.000464,-0.000455,-0.000446,-0.000437,-0.000428,-0.000420,-0.000412,-0.000404,-0.000396,-0.000388,-0.000381,-0.000374,-0.000367,-0.000360,-0.000354,-0.000347,-0.000341,-0.000335,-0.000328,-0.000322,-0.000316,-0.000310,-0.000304,-0.000297,-0.000290,-0.000283,-0.000274,-0.000264,-0.000252,-0.000237,-0.000218,-0.000193,-0.000161,-0.000119,-0.000063,0.000009,0.000101,0.000215,0.000351,0.000505,0.000665,0.000818,0.000945,0.001031,0.001069,0.001064,0.001030,0.000985,0.000945
-0.000000,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000002,-0.000002,-0.000002,-0.000002,-0.000003,-0.000003,-0.000003,-0.000004,-0.000004,-0.000004,-0.000005,-0.000005,-0.000006,-0.000006,-0.000007,-0.000007,-0.000007,-0.000008,-0.000008,-0.000009,-0.000009,-0.000009,-0.000009,-0.000008,-0.000007,-0.000006,-0.000003,0.000001,0.000008,0.000017,0.000030,0.000049,0.000075,0.000113,0.000164,0.000236,0.000333,0.000463,0.000634,0.000852,0.001118,0.001423,0.001742,0.002031,0.002235,0.002301,0.002202,0.001946,0.001579,0.001162,0.000749,0.000377,0.000066,-0.000181,-0.000369,-0.000507,-0.000604,-0.000671,-0.000714,-0.000739,-0.000752,-0.000756,-0.000754,-0.000747,-0.000737,-0.000725,-0.000712,-0.000698,-0.000684,-0.000669,-0.000655,-0.000640,-0.000626,-0.000613,-0.000599,-0.000586,-0.000573,-0.000561,-0.000549,-0.000537,-0.000525,-0.000514,-0.000504,-0.000493,-0.000483,-0.000473,-0.000463,-0.000454,-0.000445,-0.000436,-0.000428,-0.000419,-0.000411,-0.000404,-0.000396,-0.000388,-0.000381,-0.000374,-0.000367,-0.000361,-0.000354,-0.000348,-0.000341,-0.000335,-0.000329,-0.000323,-0.000317,-0.000312,-0.000306,-0.000299,-0.000293,-0.000286,-0.000278,-0.000269,-0.000259,-0.000247,-0.000231,-0.000211,-0.000185,-0.000151,-0.000107,-0.000048,0.000028,0.000126,0.000248,0.000394,0.000562,0.000742,0.000921,0.001081,0.001208,0.001294,0.001340,0.001355
-0.000000,-0.000000,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000002,-0.000002,-0.000002,-0.000002,-0.000003,-0.000003,-0.000003,-0.000004,-0.000004,-0.000004,-0.000005,-0.000005,-0.000005,-0.000006,-0.000006,-0.000007,-0.000007,-0.000007,-0.000008,-0.000008,-0.000009,-0.000009,-0.000009,-0.000009,-0.000008,-0.000007,-0.000006,-0.000003,0.000001,0.000007,0.000016,0.000028,0.000046,0.000072,0.000107,0.000157,0.000225,0.000318,0.000443,0.000608,0.000818,0.001075,0.001369,0.001677,0.001957,0.002156,0.002223,0.002129,0.001886,0.001535,0.001134,0.000736,0.000377,0.000077,-0.000163,-0.000345,-0.000480,-0.000575,-0.000640,-0.000683,-0.000709,-0.000722,-0.000727,-0.000726,-0.000720,-0.000711,-0.000700,-0.000688,-0.000675,-0.000662,-0.000648,-0.000634,-0.000621,-0.000608,-0.000595,-0.000582,-0.000570,-0.000558,-0.000546,-0.000534,-0.000523,-0.000512,-0.000502,-0.000491,-0.000481,-0.000472,-0.000462,-0.000453,-0.000444,-0.000436,-0.000427,-0.000419,-0.000411,-0.000403,-0.000396,-0.000389,-0.000381,-0.000374,-0.000368,-0.000361,-0.000355,-0.000348,-0.000342,-0.000336,-0.000330,-0.000324,-0.000318,-0.000312,-0.000306,-0.000300,-0.000294,-0.000287,-0.000279,-0.000271,-0.000261,-0.000249,-0.000235,-0.000216,-0.000192,-0.000161,-0.000121,-0.000067,0.000004,0.000096,0.000214,0.000361,0.000540,0.000747,0.000972,0.001199,0.001406,0.001567,0.001662
-0.000000,-0.000000,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000003,-0.000003,-0.000003,-0.000004,-0.000004,-0.000004,-0.000005,-0.000005,-0.000005,-0.000006,-0.000006,-0.000006,-0.000007,-0.000007,-0.000008,-0.000008,-0.000008,-0.000009,-0.000009,-0.000009,-0.000008,-0.000007,-0.000006,-0.000003,0.000001,0.000006,0.000015,0.000027,0.000044,0.000068,0.000102,0.000150,0.000215,0.000305,0.000425,0.000584,0.000786,0.001034,0.001318,0.001617,0.001889,0.002083,0.002149,0.002062,0.001829,0.001492,0.001106,0.000723,0.000377,0.000086,-0.000146,-0.000324,-0.000455,-0.000548,-0.000612,-0.000655,-0.000681,-0.000695,-0.000700,-0.000699,-0.000694,-0.000686,-0.000676,-0.000665,-0.000653,-0.000641,-0.000628,-0.000615,-0.000603,-0.000590,-0.000578,-0.000566,-0.000554,-0.000543,-0.000532,-0.000521,-0.000510,-0.000500,-0.000490,-0.000480,-0.000470,-0.000461,-0.000452,-0.000443,-0.000435,-0.000427,-0.000419,-0.000411,-0.000403,-0.000396,-0.000388,-0.000381,-0.000374,-0.000368,-0.000361,-0.000355,-0.000348,-0.000342,-0.000336,-0.000330,-0.000324,-0.000318,-0.000312,-0.000306,-0.000299,-0.000292,-0.000285,-0.000276,-0.000266,-0.000255,-0.000241,-0.000224,-0.000201,-0.000173,-0.000136,-0.000088,-0.000026,0.000056,0.000160,0.000293,0.000458,0.000654,0.000878,0.001116,0.001347,0.001539,0.001662
-0.000000,-0.000000,-0.000000,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000002,-0.000002,-0.000002,-0.000002,-0.000002,-0.000003,-0.000003,-0.000003,-0.000003,-0.000004,-0.000004,-0.000004,-0.000004,-0.000005,-0.000005,-0.000006,-0.000006,-0.000006,-0.000007,-0.000007,-0.000008,-0.000008,-0.000008,-0.000008,-0.000009,-0.000008,-0.000008,-0.000007,-0.000006,-0.000003,0.000000,0.000006,0.000014,0.000025,0.000041,0.000065,0.000097,0.000143,0.000206,0.000293,0.000409,0.000562,0.000757,0.000996,0.001271,0.001560,0.001825,0.002014,0.002080,0.001998,0.001776,0.001452,0.001080,0.000710,0.000375,0.000093,-0.000132,-0.000304,-0.000432,-0.000523,-0.000587,-0.000628,-0.000654,-0.000669,-0.000675,-0.000675,-0.000670,-0.000663,-0.000654,-0.000644,-0.000633,-0.000621,-0.000609,-0.000597,-0.000586,-0.000574,-0.000562,-0.000551,-0.000540,-0.000529,-0.000518,-0.000508,-0.000498,-0.000488,-0.000478,-0.000469,-0.000460,-0.000451,-0.000442,-0.000434,-0.000426,-0.000418,-0.000410,-0.000403,-0.000395,-0.000388,-0.000381,-0.000374,-0.000368,-0.000361,-0.000355,-0.000348,-0.000342,-0.000336,-0.000329,-0.000323,-0.000316,-0.000309,-0.000302,-0.000294,-0.000285,-0.000275,-0.000263,-0.000249,-0.000232,-0.000210,-0.000183,-0.000148,-0.000103,-0.000046,0.000027,0.000117,0.000228,0.000360,0.000511,0.000677,0.000846,0.001006,0.001142,0.001241,0.001295
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000002,0.000002,0.000003,0.000004,0.000005,0.000007,0.000010,0.000013,0.000018,0.000025,0.000034,0.000047,0.000065,0.000090,0.000123,0.000169,0.000232,0.000316,0.000427,0.000574,0.000761,0.000994,0.001269,0.001572,0.001872,0.002118,0.002240,0.002171,0.001869,0.001346,0.000676,-0.000023,-0.000630,-0.001057,-0.001278,-0.001316,-0.001225,-0.001062,-0.000875,-0.000695,-0.000537,-0.000407,-0.000304,-0.000224,-0.000164,-0.000120,-0.000087,-0.000063,-0.000046,-0.000033,-0.000024,-0.000017,-0.000012,-0.000009,-0.000006,-0.000005,-0.000003,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000002,0.000003,0.000004,0.000005,0.000007,0.000010,0.000013,0.000018,0.000025,0.000034,0.000047,0.000064,0.000088,0.000121,0.000166,0.000227,0.000311,0.000423,0.000574,0.000773,0.001031,0.001356,0.001752,0.002211,0.002704,0.003181,0.003568,0.003779,0.003743,0.003423,0.002833,0.002033,0.001111,0.000168,-0.000696,-0.001398,-0.001878,-0.002115,-0.002131,-0.001981,-0.001731,-0.001441,-0.001156,-0.000902,-0.000688,-0.000517,-0.000384,-0.000282,-0.000207,-0.000150,-0.000109,-0.000079,-0.000057,-0.000041,-0.000030,-0.000021,-0.000015,-0.000011,-0.000008,-0.000006,-0.000004,-0.000003,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
0.000001,0.000001,0.000002,0.000002,0.000002,0.000003,0.000003,0.000004,0.000005,0.000007,0.000009,0.000012,0.000016,0.000022,0.000030,0.000040,0.000055,0.000075,0.000102,0.000139,0.000190,0.000260,0.000354,0.000481,0.000651,0.000875,0.001166,0.001533,0.001984,0.002509,0.003086,0.003662,0.004167,0.004516,0.004639,0.004502,0.004120,0.003544,0.002841,0.002072,0.001277,0.000485,-0.000282,-0.000994,-0.001610,-0.002081,-0.002369,-0.002458,-0.002367,-0.002141,-0.001840,-0.001516,-0.001209,-0.000939,-0.000715,-0.000536,-0.000398,-0.000293,-0.000214,-0.000156,-0.000113,-0.000082,-0.000059,-0.000043,-0.000031,-0.000022,-0.000016,-0.000011,-0.000008,-0.000006,-0.000004,-0.000003,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
0.000003,0.000003,0.000003,0.000004,0.000005,0.000006,0.000007,0.000009,0.000011,0.000015,0.000020,0.000026,0.000035,0.000047,0.000063,0.000085,0.000116,0.000157,0.000213,0.000290,0.000393,0.000532,0.000717,0.000961,0.001276,0.001675,0.002163,0.002733,0.003358,0.003988,0.004546,0.004948,0.005122,0.005038,0.004718,0.004224,0.003633,0.003013,0.002407,0.001832,0.001285,0.000754,0.000222,-0.000319,-0.000865,-0.001395,-0.001867,-0.002232,-0.002445,-0.002486,-0.002367,-0.002129,-0.001824,-0.001501,-0.001196,-0.000929,-0.000708,-0.000531,-0.000394,-0.000290,-0.000213,-0.000155,-0.000112,-0.000081,-0.000059,-0.000043,-0.000031,-0.000022,-0.000016,-0.000011,-0.000008,-0.000006,-0.000004,-0.000003,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
